13116	7194
13128	7206
13140	7218
13152	7231
13164	7243
13176	7255
13188	7269
13200	7281
13212	7292
13224	7304
13236	7315
13248	7326
13260	7338
13272	7349
13284	7361
13296	7374
13308	7386
13320	7398
13332	7411
13344	7423
13356	7437
13368	7450
13380	7466
13392	7480
13404	7493
13416	7508
13428	7526
13440	7540
13452	7555
13464	7570
13476	7585
13488	7602
13500	7621
13512	7641
13524	7658
13536	7677
13548	7693
13560	7715
13572	7733
13584	7747
13596	7762
13608	7781
13620	7799
13632	7816
13644	7837
13656	7860
13668	7880
13680	7900
13692	7918
13704	7933
13716	7951
13728	7970
13740	7985
13752	8000
13764	8017
13776	8034
13788	8049
13800	8065
13812	8085
13824	8100
13836	8114
13848	8129
13860	8144
13872	8158
13884	8173
13896	8187
13908	8201
13920	8219
13932	8235
13944	8250
13956	8265
13968	8279
13980	8294
13992	8309
14004	8323
14016	8338
14028	8352
14040	8366
14052	8380
14064	8394
14076	8408
14088	8422
14100	8438
14112	8454
14124	8469
14136	8484
14148	8499
14160	8514
14172	8530
14184	8545
14196	8560
14208	8575
14220	8590
14232	8604
14244	8618
14256	8634
14268	8652
14280	8669
14292	8685
14304	8700
14316	8717
14328	8732
14340	8747
14352	8762
14364	8776
14376	8791
14388	8805
14400	8820
14412	8835
14424	8850
14436	8866
14448	8883
14460	8900
14472	8916
14484	8936
14496	8952
14508	8967
14520	8982
14532	8997
14544	9012
14556	9027
14568	9042
14580	9058
14592	9075
14604	9092
14616	9108
14628	9124
14640	9140
14652	9156
14664	9172
14676	9188
14688	9204
14700	9220
14712	9235
14724	9252
14736	9268
14748	9286
14760	9302
14772	9319
14784	9335
14796	9352
14808	9369
14820	9385
14832	9400
14844	9417
14856	9432
14868	9448
14880	9466
14892	9483
14904	9500
14916	9518
14928	9535
14940	9553
14952	9570
14964	9588
14976	9604
14988	9620
15000	9636
15012	9652
15024	9668
15036	9685
15048	9702
15060	9719
15072	9737
15084	9754
15096	9771
15108	9787
15120	9804
15132	9821
15144	9837
15156	9854
15168	9872
15180	9889
15192	9907
15204	9925
15216	9944
15228	9962
15240	9979
15252	9997
15264	10013
15276	10031
15288	10046
15300	10062
15312	10080
15324	10098
15336	10117
15348	10135
15360	10155
15372	10173
15384	10191
15396	10209
15408	10226
15420	10244
15432	10261
15444	10278
15456	10295
15468	10313
15480	10331
15492	10349
15504	10367
15516	10385
15528	10404
15540	10421
15552	10438
15564	10455
15576	10472
15588	10488
15600	10507
15612	10526
15624	10547
15636	10576
15648	10600
15660	10621
15672	10645
15684	10671
15696	10690
15708	10709
15720	10729
15732	10749
15744	10767
15756	10786
15768	10805
15780	10825
15792	10842
15804	10860
15816	10878
15828	10897
15840	10915
15852	10934
15864	10955
15876	10973
15888	10992
15900	11011
